time,dayofyr,crpval,agcacc,bgcjacc,bgcmacc,cgrain,egrain(N),egrain(P),egrain(S),crmvst,ermvst(N),ermvst(P),ermvst(S),cstraw,estraw(N),estraw(P),estraw(S),stdstraw,estdstraw(N),estdstraw(P),estdstraw(S),addsdc,addsde(N),addsde(P),addsde(S),resid,reside(N),reside(P),reside(S),irrapp,fertapp(N),fertapp(P),fertapp(S),afertapp(N),afertapp(P),afertapp(S),omadapp,omaeapp(N),omaeapp(P),omaeapp(S),strmac(1),strmac(2),strmac(3),strmac(4),strmac(5),strmac(6),strmac(7),strmac(8),cgracc,egracc(N),egracc(P),egracc(S),accrst,accrste(N),accrste(P),accrste(S),ctubesj,etubesj(N),etubesj(P),etubesj(S),ctubesm,etubesm(N),etubesm(P),etubesm(S),srfclittrj,esrfclittrj(N),esrfclittrj(P),esrfclittrj(S),soillittrj,esoillittrj(N),esoillittrj(P),esoillittrj(S),srfclittrm,esrfclittrm(N),esrfclittrm(P),esrfclittrm(S),soillittrm,esoillittrm(N),esoillittrm(P),esoillittrm(S)
1850.75,296,'C115',280.8747,72.4137,3.8112,98.3062,3.3659,0.0000,0.0000,164.3117,2.7870,0.0000,0.0000,164.3117,2.7870,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6514,0.0619,0.0000,0.0000,14.6055,0.2477,0.0000,0.0000,0.0000,0.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.8377,0.3325,0.0000,0.0000,1.7909,0.0744,0.0000,0.0000,98.3062,3.3659,0.0000,0.0000,164.3117,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4935,0.1780,0.0000,0.0000,52.1744,1.0934,0.0000,0.0000,1.9047,0.0402,0.0000,0.0000,11.7001,0.2467,0.0000,0.0000
1851.75,296,'C115',356.5862,81.1116,4.2690,124.8052,4.3532,0.0000,0.0000,208.6029,3.6044,0.0000,0.0000,208.6029,3.6044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6356,0.0801,0.0000,0.0000,18.5425,0.3204,0.0000,0.0000,0.0000,0.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.3923,0.6881,0.0000,0.0000,1.5308,0.0886,0.0000,0.0000,124.8052,4.3532,0.0000,0.0000,208.6029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5762,0.2119,0.0000,0.0000,58.8250,1.3016,0.0000,0.0000,2.0761,0.0460,0.0000,0.0000,12.7532,0.2827,0.0000,0.0000
1852.75,296,'C115',304.1878,74.4331,3.9175,106.4657,3.7634,0.0000,0.0000,177.9499,3.1161,0.0000,0.0000,177.9499,3.1161,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9544,0.0692,0.0000,0.0000,15.8178,0.2770,0.0000,0.0000,0.0000,0.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.7114,0.9924,0.0000,0.0000,0.4670,0.0453,0.0000,0.0000,106.4657,3.7634,0.0000,0.0000,177.9499,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5750,0.1858,0.0000,0.0000,52.6753,1.1411,0.0000,0.0000,2.0107,0.0438,0.0000,0.0000,12.3515,0.2692,0.0000,0.0000
1853.75,296,'C115',295.0365,82.4073,4.3372,88.1601,3.4402,0.0000,0.0000,186.1888,3.3376,0.0000,0.0000,186.1888,3.3376,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.1375,0.0742,0.0000,0.0000,16.5501,0.2967,0.0000,0.0000,0.0000,0.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6386,1.0171,0.0000,0.0000,1.2125,0.0910,0.0000,0.0000,88.1601,3.4402,0.0000,0.0000,186.1888,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.1938,0.1997,0.0000,0.0000,56.4760,1.2269,0.0000,0.0000,2.4520,0.0537,0.0000,0.0000,15.0624,0.3298,0.0000,0.0000
1854.75,296,'C115',297.7570,73.9455,3.8919,102.3606,3.5507,0.0000,0.0000,175.8567,2.9953,0.0000,0.0000,175.8567,2.9953,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9079,0.0666,0.0000,0.0000,15.6317,0.2663,0.0000,0.0000,0.0000,0.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.3027,2.7318,0.0000,0.0000,0.9383,0.0757,0.0000,0.0000,102.3606,3.5507,0.0000,0.0000,175.8567,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5805,0.1823,0.0000,0.0000,52.7088,1.1201,0.0000,0.0000,2.0316,0.0435,0.0000,0.0000,12.4795,0.2672,0.0000,0.0000
1855.75,296,'C115',276.3720,76.9042,4.0476,96.6513,3.3427,0.0000,0.0000,161.7486,2.7701,0.0000,0.0000,161.7486,2.7701,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.5944,0.0616,0.0000,0.0000,14.3777,0.2462,0.0000,0.0000,0.0000,0.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.4440,1.1487,0.0000,0.0000,1.0138,0.0711,0.0000,0.0000,96.6513,3.3427,0.0000,0.0000,161.7486,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5262,0.1794,0.0000,0.0000,52.3750,1.1020,0.0000,0.0000,2.4037,0.0510,0.0000,0.0000,14.7659,0.3136,0.0000,0.0000
1856.75,296,'C115',246.0170,69.3843,3.6518,82.2952,3.2454,0.0000,0.0000,147.3496,2.8155,0.0000,0.0000,147.3496,2.8155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2744,0.0626,0.0000,0.0000,13.0977,0.2503,0.0000,0.0000,0.0000,0.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.8204,2.2044,0.0000,0.0000,1.8854,0.1277,0.0000,0.0000,82.2952,3.2454,0.0000,0.0000,147.3496,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.8381,0.1700,0.0000,0.0000,48.1485,1.0441,0.0000,0.0000,1.9469,0.0425,0.0000,0.0000,11.9598,0.2614,0.0000,0.0000
1857.75,296,'C115',272.3539,72.7086,3.8268,88.6011,3.2461,0.0000,0.0000,165.3774,2.8967,0.0000,0.0000,165.3774,2.8967,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6751,0.0644,0.0000,0.0000,14.7002,0.2575,0.0000,0.0000,0.0000,0.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8158,1.5048,0.0000,0.0000,2.3833,0.1638,0.0000,0.0000,88.6011,3.2461,0.0000,0.0000,165.3774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4072,0.1780,0.0000,0.0000,51.6444,1.0933,0.0000,0.0000,1.9968,0.0428,0.0000,0.0000,12.2661,0.2627,0.0000,0.0000
1858.75,296,'C115',307.0855,72.6547,3.8239,107.4799,3.7178,0.0000,0.0000,179.6450,3.0784,0.0000,0.0000,179.6450,3.0784,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9921,0.0684,0.0000,0.0000,15.9685,0.2736,0.0000,0.0000,0.0000,0.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1271,1.2190,0.0000,0.0000,0.2484,0.0206,0.0000,0.0000,107.4799,3.7178,0.0000,0.0000,179.6450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5630,0.1837,0.0000,0.0000,52.6015,1.1283,0.0000,0.0000,1.8757,0.0407,0.0000,0.0000,11.5224,0.2500,0.0000,0.0000
1859.75,296,'C115',269.9663,79.3110,4.1743,94.4882,3.2470,0.0000,0.0000,157.9303,2.6885,0.0000,0.0000,157.9303,2.6885,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.5096,0.0597,0.0000,0.0000,14.0383,0.2390,0.0000,0.0000,0.0000,0.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.5581,1.4600,0.0000,0.0000,0.7201,0.0435,0.0000,0.0000,94.4882,3.2470,0.0000,0.0000,157.9303,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.8281,0.1845,0.0000,0.0000,54.2297,1.1333,0.0000,0.0000,2.5066,0.0530,0.0000,0.0000,15.3974,0.3255,0.0000,0.0000
