time,dayofyr,crpval,agcacc,bgcjacc,bgcmacc,cgrain,egrain(N),egrain(P),egrain(S),crmvst,ermvst(N),ermvst(P),ermvst(S),cstraw,estraw(N),estraw(P),estraw(S),stdstraw,estdstraw(N),estdstraw(P),estdstraw(S),addsdc,addsde(N),addsde(P),addsde(S),resid,reside(N),reside(P),reside(S),irrapp,fertapp(N),fertapp(P),fertapp(S),afertapp(N),afertapp(P),afertapp(S),omadapp,omaeapp(N),omaeapp(P),omaeapp(S),strmac(1),strmac(2),strmac(3),strmac(4),strmac(5),strmac(6),strmac(7),strmac(8),cgracc,egracc(N),egracc(P),egracc(S),accrst,accrste(N),accrste(P),accrste(S),ctubesj,etubesj(N),etubesj(P),etubesj(S),ctubesm,etubesm(N),etubesm(P),etubesm(S),srfclittrj,esrfclittrj(N),esrfclittrj(P),esrfclittrj(S),soillittrj,esoillittrj(N),esoillittrj(P),esoillittrj(S),srfclittrm,esrfclittrm(N),esrfclittrm(P),esrfclittrm(S),soillittrm,esoillittrm(N),esoillittrm(P),esoillittrm(S)
1989.75,296,'C721',597.9775,123.7564,6.5135,340.8472,8.5678,0.0000,0.0000,192.8477,1.7992,0.0000,0.0000,192.8477,1.7992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8565,0.1199,0.0000,0.0000,51.4261,0.4798,0.0000,0.0000,0.0000,12.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.8322,1.5570,0.0000,0.0000,0.2108,0.0106,0.0000,0.0000,340.8472,8.5678,0.0000,0.0000,192.8477,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.8845,0.3083,0.0000,0.0000,91.4334,1.8940,0.0000,0.0000,2.9280,0.0604,0.0000,0.0000,17.9863,0.3708,0.0000,0.0000
1990.75,290,'SYBN100',240.7586,41.6840,2.1939,108.3414,12.5182,0.0000,0.0000,99.3129,3.4872,0.0000,0.0000,99.3129,3.4872,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6209,0.2325,0.0000,0.0000,26.4834,0.9299,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.2346,0.1394,0.0000,0.0000,0.1082,0.0046,0.0000,0.0000,108.3414,12.5182,0.0000,0.0000,99.3129,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0387,0.1604,0.0000,0.0000,24.8094,0.9855,0.0000,0.0000,0.9409,0.0367,0.0000,0.0000,5.7797,0.2253,0.0000,0.0000
1991.75,283,'C721',448.5775,167.3536,8.8081,255.6892,6.9831,0.0000,0.0000,144.6663,1.4664,0.0000,0.0000,144.6663,1.4664,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6444,0.0978,0.0000,0.0000,38.5777,0.3911,0.0000,0.0000,0.0000,12.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.2333,0.6480,0.0000,0.0000,0.2021,0.0110,0.0000,0.0000,255.6892,6.9831,0.0000,0.0000,144.6663,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.3713,0.4273,0.0000,0.0000,125.1383,2.6246,0.0000,0.0000,3.8096,0.0814,0.0000,0.0000,23.4018,0.5002,0.0000,0.0000
1992.75,300,'SYBN100',251.1866,39.4454,2.0761,113.0340,13.3443,0.0000,0.0000,103.6145,3.7173,0.0000,0.0000,103.6145,3.7173,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.9076,0.2478,0.0000,0.0000,27.6305,0.9913,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.3383,0.0142,0.0000,0.0000,0.1239,0.0051,0.0000,0.0000,113.0340,13.3443,0.0000,0.0000,103.6145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7787,0.1522,0.0000,0.0000,23.2122,0.9351,0.0000,0.0000,0.8653,0.0344,0.0000,0.0000,5.3154,0.2115,0.0000,0.0000
1993.83,312,'C721',461.5885,115.0224,6.0538,262.6912,6.7767,0.0000,0.0000,148.6279,1.4231,0.0000,0.0000,148.6279,1.4231,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.9085,0.0949,0.0000,0.0000,39.6341,0.3795,0.0000,0.0000,0.0000,8.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.9315,0.6735,0.0000,0.0000,0.1101,0.0053,0.0000,0.0000,262.6912,6.7767,0.0000,0.0000,148.6279,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.8358,0.2810,0.0000,0.0000,84.9911,1.7259,0.0000,0.0000,2.6115,0.0530,0.0000,0.0000,16.0422,0.3257,0.0000,0.0000
1994.75,280,'SYBN100',271.0043,41.8646,2.2034,121.9519,14.2908,0.0000,0.0000,111.7893,3.9810,0.0000,0.0000,111.7893,3.9810,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4526,0.2654,0.0000,0.0000,29.8105,1.0616,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.2696,0.6590,0.0000,0.0000,0.2849,0.0126,0.0000,0.0000,121.9519,14.2908,0.0000,0.0000,111.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0790,0.1650,0.0000,0.0000,25.0568,1.0137,0.0000,0.0000,0.9451,0.0379,0.0000,0.0000,5.8058,0.2325,0.0000,0.0000
1995.50,202,'W4EG70',331.1441,53.5923,2.8207,182.1292,4.7886,0.0000,0.0000,111.7611,1.0056,0.0000,0.0000,111.7611,1.0056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4507,0.0670,0.0000,0.0000,29.8030,0.2682,0.0000,0.0000,0.0000,5.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0248,0.1253,0.0000,0.0000,0.0363,0.0017,0.0000,0.0000,182.1292,4.7886,0.0000,0.0000,111.7611,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.9021,0.1350,0.0000,0.0000,42.3989,0.8291,0.0000,0.0000,0.8405,0.0166,0.0000,0.0000,5.1632,0.1020,0.0000,0.0000
1996.75,305,'C721',603.9244,155.2619,8.1717,321.1143,8.8044,0.0000,0.0000,211.1869,2.1391,0.0000,0.0000,211.1869,2.1391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.0791,0.1426,0.0000,0.0000,56.3165,0.5704,0.0000,0.0000,0.0000,16.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.0897,0.8212,0.0000,0.0000,0.5255,0.0265,0.0000,0.0000,321.1143,8.8044,0.0000,0.0000,211.1869,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.6540,0.4024,0.0000,0.0000,114.5887,2.4722,0.0000,0.0000,3.4735,0.0741,0.0000,0.0000,21.3371,0.4550,0.0000,0.0000
1997.75,290,'SYBN100',246.2219,46.6051,2.4529,110.7998,13.1780,0.0000,0.0000,101.5665,3.6710,0.0000,0.0000,101.5665,3.6710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.7711,0.2447,0.0000,0.0000,27.0844,0.9789,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.1128,1.2710,0.0000,0.0000,0.4758,0.0218,0.0000,0.0000,110.7998,13.1780,0.0000,0.0000,101.5665,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4498,0.1804,0.0000,0.0000,27.3343,1.1079,0.0000,0.0000,1.0725,0.0430,0.0000,0.0000,6.5880,0.2641,0.0000,0.0000
1998.50,191,'W4EG70',248.0765,76.4868,4.0256,136.0743,3.7516,0.0000,0.0000,84.0016,0.7927,0.0000,0.0000,84.0016,0.7927,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.6001,0.0528,0.0000,0.0000,22.4004,0.2114,0.0000,0.0000,0.0000,5.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.3059,0.5928,0.0000,0.0000,0.0351,0.0015,0.0000,0.0000,136.0743,3.7516,0.0000,0.0000,84.0016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.8572,0.1977,0.0000,0.0000,60.5515,1.2145,0.0000,0.0000,1.2552,0.0255,0.0000,0.0000,7.7107,0.1563,0.0000,0.0000
1999.75,284,'C721',332.0917,118.6912,6.2469,145.9329,4.6958,0.0000,0.0000,139.6191,1.6123,0.0000,0.0000,139.6191,1.6123,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3079,0.1075,0.0000,0.0000,37.2318,0.4299,0.0000,0.0000,0.0000,8.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.0000,1.6726,0.0000,0.0000,0.0506,0.0025,0.0000,0.0000,145.9329,4.6958,0.0000,0.0000,139.6191,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.7057,0.2777,0.0000,0.0000,84.1923,1.7058,0.0000,0.0000,3.2025,0.0655,0.0000,0.0000,19.6728,0.4021,0.0000,0.0000
2000.75,285,'SYBN100',279.8920,46.6018,2.4527,125.7167,14.6072,0.0000,0.0000,115.2403,4.0691,0.0000,0.0000,115.2403,4.0691,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6827,0.2713,0.0000,0.0000,30.7308,1.0851,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.4785,1.1554,0.0000,0.0000,0.9551,0.0436,0.0000,0.0000,125.7167,14.6072,0.0000,0.0000,115.2403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.5201,0.1825,0.0000,0.0000,27.7663,1.1212,0.0000,0.0000,1.0481,0.0417,0.0000,0.0000,6.4385,0.2565,0.0000,0.0000
2001.50,198,'W4EG70',243.6206,132.0956,6.9524,133.9913,3.9518,0.0000,0.0000,82.2220,0.8299,0.0000,0.0000,82.2220,0.8299,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.4815,0.0553,0.0000,0.0000,21.9259,0.2213,0.0000,0.0000,0.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.2562,0.9089,0.0000,0.0000,0.0468,0.0023,0.0000,0.0000,133.9913,3.9518,0.0000,0.0000,82.2220,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.0373,0.3536,0.0000,0.0000,104.6577,2.1722,0.0000,0.0000,2.1399,0.0450,0.0000,0.0000,13.1452,0.2762,0.0000,0.0000
2002.75,296,'C721',622.8153,122.9191,6.4694,355.0047,9.1178,0.0000,0.0000,200.8579,1.9147,0.0000,0.0000,200.8579,1.9147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.3905,0.1276,0.0000,0.0000,53.5621,0.5106,0.0000,0.0000,0.0000,13.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.7171,0.7825,0.0000,0.0000,0.2348,0.0125,0.0000,0.0000,355.0047,9.1178,0.0000,0.0000,200.8579,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.6225,0.3097,0.0000,0.0000,89.8242,1.9025,0.0000,0.0000,3.0645,0.0631,0.0000,0.0000,18.8250,0.3879,0.0000,0.0000
