time,dayofyr,crpval,agcacc,bgcjacc,bgcmacc,cgrain,egrain(N),egrain(P),egrain(S),crmvst,ermvst(N),ermvst(P),ermvst(S),cstraw,estraw(N),estraw(P),estraw(S),stdstraw,estdstraw(N),estdstraw(P),estdstraw(S),addsdc,addsde(N),addsde(P),addsde(S),resid,reside(N),reside(P),reside(S),irrapp,fertapp(N),fertapp(P),fertapp(S),afertapp(N),afertapp(P),afertapp(S),omadapp,omaeapp(N),omaeapp(P),omaeapp(S),strmac(1),strmac(2),strmac(3),strmac(4),strmac(5),strmac(6),strmac(7),strmac(8),cgracc,egracc(N),egracc(P),egracc(S),accrst,accrste(N),accrste(P),accrste(S),ctubesj,etubesj(N),etubesj(P),etubesj(S),ctubesm,etubesm(N),etubesm(P),etubesm(S),srfclittrj,esrfclittrj(N),esrfclittrj(P),esrfclittrj(S),soillittrj,esoillittrj(N),esoillittrj(P),esoillittrj(S),srfclittrm,esrfclittrm(N),esrfclittrm(P),esrfclittrm(S),soillittrm,esoillittrm(N),esoillittrm(P),esoillittrm(S)
1850.75,296,'C115',283.1708,72.6388,3.8231,99.1098,3.3894,0.0000,0.0000,165.6549,2.8064,0.0000,0.0000,165.6549,2.8064,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6812,0.0624,0.0000,0.0000,14.7249,0.2495,0.0000,0.0000,0.0000,0.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.8470,0.3315,0.0000,0.0000,1.8174,0.0758,0.0000,0.0000,99.1098,3.3894,0.0000,0.0000,165.6549,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5229,0.1788,0.0000,0.0000,52.3550,1.0983,0.0000,0.0000,1.9079,0.0403,0.0000,0.0000,11.7202,0.2473,0.0000,0.0000
1851.75,296,'C115',356.5790,81.0930,4.2681,124.8026,4.3518,0.0000,0.0000,208.5987,3.6033,0.0000,0.0000,208.5987,3.6033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6355,0.0801,0.0000,0.0000,18.5421,0.3203,0.0000,0.0000,0.0000,0.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.3919,0.8723,0.0000,0.0000,1.5540,0.0905,0.0000,0.0000,124.8026,4.3518,0.0000,0.0000,208.5987,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5736,0.2118,0.0000,0.0000,58.8095,1.3011,0.0000,0.0000,2.0759,0.0460,0.0000,0.0000,12.7520,0.2827,0.0000,0.0000
1852.75,296,'C115',298.9716,73.7478,3.8815,104.6400,3.6872,0.0000,0.0000,174.8984,3.0530,0.0000,0.0000,174.8984,3.0530,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8866,0.0678,0.0000,0.0000,15.5465,0.2714,0.0000,0.0000,0.0000,0.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.7117,1.2366,0.0000,0.0000,0.4735,0.0463,0.0000,0.0000,104.6400,3.6872,0.0000,0.0000,174.8984,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4907,0.1831,0.0000,0.0000,52.1570,1.1247,0.0000,0.0000,1.9971,0.0433,0.0000,0.0000,12.2678,0.2661,0.0000,0.0000
1853.75,296,'C115',294.8302,82.3606,4.3348,88.1088,3.4368,0.0000,0.0000,186.0493,3.3338,0.0000,0.0000,186.0493,3.3338,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.1344,0.0741,0.0000,0.0000,16.5377,0.2963,0.0000,0.0000,0.0000,0.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6410,1.1105,0.0000,0.0000,1.2267,0.0929,0.0000,0.0000,88.1088,3.4368,0.0000,0.0000,186.0493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.1883,0.1995,0.0000,0.0000,56.4426,1.2258,0.0000,0.0000,2.4509,0.0536,0.0000,0.0000,15.0553,0.3295,0.0000,0.0000
1854.75,296,'C115',289.0186,72.6228,3.8223,99.3567,3.4456,0.0000,0.0000,170.6957,2.9066,0.0000,0.0000,170.6957,2.9066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7932,0.0646,0.0000,0.0000,15.1729,0.2584,0.0000,0.0000,0.0000,0.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.3109,3.3813,0.0000,0.0000,0.9496,0.0772,0.0000,0.0000,99.3567,3.4456,0.0000,0.0000,170.6957,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4155,0.1778,0.0000,0.0000,51.6950,1.0924,0.0000,0.0000,2.0055,0.0427,0.0000,0.0000,12.3195,0.2622,0.0000,0.0000
1855.75,296,'C115',266.0340,75.2747,3.9618,93.0384,3.2150,0.0000,0.0000,155.6960,2.6642,0.0000,0.0000,155.6960,2.6642,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4599,0.0592,0.0000,0.0000,13.8396,0.2368,0.0000,0.0000,0.0000,0.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.4470,1.6611,0.0000,0.0000,1.0227,0.0724,0.0000,0.0000,93.0384,3.2150,0.0000,0.0000,155.6960,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3288,0.1740,0.0000,0.0000,51.1625,1.0690,0.0000,0.0000,2.3678,0.0499,0.0000,0.0000,14.5448,0.3068,0.0000,0.0000
1856.75,296,'C115',245.5873,69.3656,3.6508,82.1531,3.2381,0.0000,0.0000,147.0907,2.8092,0.0000,0.0000,147.0907,2.8092,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2687,0.0624,0.0000,0.0000,13.0747,0.2497,0.0000,0.0000,0.0000,0.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.8259,2.2183,0.0000,0.0000,1.8964,0.1297,0.0000,0.0000,82.1531,3.2381,0.0000,0.0000,147.0907,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.8350,0.1698,0.0000,0.0000,48.1294,1.0431,0.0000,0.0000,1.9473,0.0425,0.0000,0.0000,11.9623,0.2613,0.0000,0.0000
1857.75,296,'C115',265.8052,71.7524,3.7764,86.4708,3.1666,0.0000,0.0000,161.4010,2.8258,0.0000,0.0000,161.4010,2.8258,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.5867,0.0628,0.0000,0.0000,14.3468,0.2512,0.0000,0.0000,0.0000,0.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8161,1.9300,0.0000,0.0000,2.4050,0.1667,0.0000,0.0000,86.4708,3.1666,0.0000,0.0000,161.4010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2857,0.1746,0.0000,0.0000,50.8980,1.0725,0.0000,0.0000,1.9804,0.0422,0.0000,0.0000,12.1650,0.2594,0.0000,0.0000
1858.75,296,'C115',303.5667,72.3765,3.8093,106.2483,3.6713,0.0000,0.0000,177.5865,3.0398,0.0000,0.0000,177.5865,3.0398,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9464,0.0676,0.0000,0.0000,15.7855,0.2702,0.0000,0.0000,0.0000,0.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1271,1.2523,0.0000,0.0000,0.2504,0.0209,0.0000,0.0000,106.2483,3.6713,0.0000,0.0000,177.5865,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5259,0.1824,0.0000,0.0000,52.3734,1.1207,0.0000,0.0000,1.8724,0.0405,0.0000,0.0000,11.5020,0.2490,0.0000,0.0000
1859.75,296,'C115',264.5985,77.8422,4.0970,92.6095,3.1731,0.0000,0.0000,154.7901,2.6274,0.0000,0.0000,154.7901,2.6274,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4398,0.0584,0.0000,0.0000,13.7591,0.2335,0.0000,0.0000,0.0000,0.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.5578,1.7339,0.0000,0.0000,0.7260,0.0441,0.0000,0.0000,92.6095,3.1731,0.0000,0.0000,154.7901,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6527,0.1799,0.0000,0.0000,53.1526,1.1050,0.0000,0.0000,2.4706,0.0519,0.0000,0.0000,15.1764,0.3190,0.0000,0.0000
