time,dayofyr,crpval,agcacc,bgcjacc,bgcmacc,cgrain,egrain(N),egrain(P),egrain(S),crmvst,ermvst(N),ermvst(P),ermvst(S),cstraw,estraw(N),estraw(P),estraw(S),stdstraw,estdstraw(N),estdstraw(P),estdstraw(S),addsdc,addsde(N),addsde(P),addsde(S),resid,reside(N),reside(P),reside(S),irrapp,fertapp(N),fertapp(P),fertapp(S),afertapp(N),afertapp(P),afertapp(S),omadapp,omaeapp(N),omaeapp(P),omaeapp(S),strmac(1),strmac(2),strmac(3),strmac(4),strmac(5),strmac(6),strmac(7),strmac(8),cgracc,egracc(N),egracc(P),egracc(S),accrst,accrste(N),accrste(P),accrste(S),ctubesj,etubesj(N),etubesj(P),etubesj(S),ctubesm,etubesm(N),etubesm(P),etubesm(S),srfclittrj,esrfclittrj(N),esrfclittrj(P),esrfclittrj(S),soillittrj,esoillittrj(N),esoillittrj(P),esoillittrj(S),srfclittrm,esrfclittrm(N),esrfclittrm(P),esrfclittrm(S),soillittrm,esoillittrm(N),esoillittrm(P),esoillittrm(S)
1989.75,296,'C721',621.7147,122.1822,6.4306,354.3773,8.8343,0.0000,0.0000,200.5030,1.8552,0.0000,0.0000,200.5030,1.8552,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.3669,0.1237,0.0000,0.0000,53.4675,0.4947,0.0000,0.0000,0.0000,12.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.7792,1.0655,0.0000,0.0000,0.2274,0.0110,0.0000,0.0000,354.3773,8.8343,0.0000,0.0000,200.5030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.7268,0.3047,0.0000,0.0000,90.4646,1.8720,0.0000,0.0000,2.8639,0.0587,0.0000,0.0000,17.5926,0.3607,0.0000,0.0000
1990.75,289,'SYBN100',241.4671,41.1528,2.1659,108.6602,12.5397,0.0000,0.0000,99.6052,3.4932,0.0000,0.0000,99.6052,3.4932,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6403,0.2329,0.0000,0.0000,26.5614,0.9315,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.2161,0.3043,0.0000,0.0000,0.1083,0.0046,0.0000,0.0000,108.6602,12.5397,0.0000,0.0000,99.6052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9950,0.1586,0.0000,0.0000,24.5409,0.9742,0.0000,0.0000,0.9275,0.0361,0.0000,0.0000,5.6974,0.2219,0.0000,0.0000
1991.75,283,'C721',885.6840,145.0677,7.6351,504.8398,12.6125,0.0000,0.0000,285.6331,2.6486,0.0000,0.0000,285.6331,2.6486,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.0422,0.1766,0.0000,0.0000,76.1688,0.7063,0.0000,0.0000,0.0000,24.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.3769,0.1663,0.0000,0.0000,0.1130,0.0052,0.0000,0.0000,504.8398,12.6125,0.0000,0.0000,285.6331,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.7101,0.3854,0.0000,0.0000,108.7909,2.3673,0.0000,0.0000,3.2508,0.0695,0.0000,0.0000,19.9694,0.4269,0.0000,0.0000
1992.75,301,'SYBN100',243.1021,38.2432,2.0128,109.3960,12.7453,0.0000,0.0000,100.2796,3.5505,0.0000,0.0000,100.2796,3.5505,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6853,0.2367,0.0000,0.0000,26.7412,0.9468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6534,0.8669,0.0000,0.0000,0.1636,0.0070,0.0000,0.0000,109.3960,12.7453,0.0000,0.0000,100.2796,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7601,0.1497,0.0000,0.0000,23.0978,0.9195,0.0000,0.0000,0.7850,0.0308,0.0000,0.0000,4.8222,0.1890,0.0000,0.0000
1993.83,313,'C721',424.4112,94.7428,4.9865,241.9144,6.3454,0.0000,0.0000,136.8726,1.3325,0.0000,0.0000,136.8726,1.3325,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.1248,0.0888,0.0000,0.0000,36.4994,0.3553,0.0000,0.0000,0.0000,8.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.0931,0.5261,0.0000,0.0000,0.1277,0.0056,0.0000,0.0000,241.9144,6.3454,0.0000,0.0000,136.8726,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.7026,0.2345,0.0000,0.0000,71.8876,1.4403,0.0000,0.0000,1.9388,0.0389,0.0000,0.0000,11.9099,0.2389,0.0000,0.0000
1994.75,279,'SYBN100',257.0482,40.5452,2.1340,115.6717,13.2758,0.0000,0.0000,106.0324,3.6983,0.0000,0.0000,106.0324,3.6983,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0688,0.2466,0.0000,0.0000,28.2753,0.9862,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.5459,0.2347,0.0000,0.0000,0.2474,0.0101,0.0000,0.0000,115.6717,13.2758,0.0000,0.0000,106.0324,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0669,0.1617,0.0000,0.0000,24.9821,0.9936,0.0000,0.0000,0.8629,0.0337,0.0000,0.0000,5.3008,0.2071,0.0000,0.0000
1995.50,207,'W4EG70',332.7614,50.3287,2.6489,183.0188,4.6772,0.0000,0.0000,112.3070,0.9822,0.0000,0.0000,112.3070,0.9822,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4871,0.0655,0.0000,0.0000,29.9485,0.2619,0.0000,0.0000,0.0000,5.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6203,0.0683,0.0000,0.0000,0.0444,0.0019,0.0000,0.0000,183.0188,4.6772,0.0000,0.0000,112.3070,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.4924,0.1248,0.0000,0.0000,39.8818,0.7667,0.0000,0.0000,0.8013,0.0156,0.0000,0.0000,4.9221,0.0958,0.0000,0.0000
1996.83,306,'C721',513.9279,113.9678,5.9983,292.9389,8.2108,0.0000,0.0000,165.7417,1.7243,0.0000,0.0000,165.7417,1.7243,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0495,0.1150,0.0000,0.0000,44.1978,0.4598,0.0000,0.0000,0.0000,13.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.0389,0.6215,0.0000,0.0000,0.0858,0.0035,0.0000,0.0000,292.9389,8.2108,0.0000,0.0000,165.7417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.0384,0.3047,0.0000,0.0000,86.2356,1.8716,0.0000,0.0000,2.3262,0.0496,0.0000,0.0000,14.2893,0.3050,0.0000,0.0000
1997.75,292,'SYBN100',240.0572,44.0400,2.3179,108.0257,12.5252,0.0000,0.0000,99.0236,3.4892,0.0000,0.0000,99.0236,3.4892,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6016,0.2326,0.0000,0.0000,26.4063,0.9304,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.9066,0.6760,0.0000,0.0000,0.1337,0.0055,0.0000,0.0000,108.0257,12.5252,0.0000,0.0000,99.0236,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.3114,0.1720,0.0000,0.0000,26.4841,1.0568,0.0000,0.0000,0.9540,0.0375,0.0000,0.0000,5.8601,0.2302,0.0000,0.0000
1998.50,195,'W4EG70',255.4552,77.7329,4.0912,140.1205,3.8180,0.0000,0.0000,86.5010,0.8068,0.0000,0.0000,86.5010,0.8068,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.7667,0.0538,0.0000,0.0000,23.0669,0.2151,0.0000,0.0000,0.0000,5.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.4921,0.3142,0.0000,0.0000,0.0403,0.0016,0.0000,0.0000,140.1205,3.8180,0.0000,0.0000,86.5010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.9932,0.2002,0.0000,0.0000,61.3865,1.2298,0.0000,0.0000,1.2914,0.0262,0.0000,0.0000,7.9329,0.1607,0.0000,0.0000
