'KBS Maize 1933'
0	0	1
0	0	1
0	0	1
0	0	1
0.03963	0	0
0.068292	0	1
0.095148	0	1
0.019872	0	1
0.018444	0	1
0.007152	0	1
0	0	1
0	0	1
