'MI  initialization (tallgrass prairie ecosystem)-Estimate % of carbon input by month (should add up to 100%)'
0.02   0.0    1
0.02   0.0    1
0.02   0.0    1
0.07   0.0    1
0.06   0.0    1
0.06   0.0    1
0.02   0.0    1
0.02   0.0    1
0.23   0.0    1
0.23   0.0    1
0.23   0.0    1
0.02   0.0    1
