'KBS equilibrium (tallgrass prairie ecosystem)- based on 2.9 Mg C/ha-1 annually for 59 Mg ha-1 in top 25 cm'
0.06	0	1
0.06	0	1
0.06	0	1
0.21	0	1
0.18	0	1
0.18	0	1
0.06	0	1
0.06	0	1
0.7	0	1
0.7	0	1
0.7	0	1
0.06	0	1
