"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,6.502,0,0,22,"APSIM","4_51",4,5,1
1990,0,2.512,0,22.2,"APSIM","4_51",4,5,1
1991,7.264,0,0,22.9,"APSIM","4_51",4,5,1
1992,0,1.169,0,23.1,"APSIM","4_51",4,5,1
1993,9.515,0,0,23.7,"APSIM","4_51",4,5,1
1994,0,2.623,0,23.5,"APSIM","4_51",4,5,1
1995,0,0,3.785,24.4,"APSIM","4_51",4,5,1
1996,8.103,0,0,24.2,"APSIM","4_51",4,5,1
1997,0,2.062,0,24,"APSIM","4_51",4,5,1
1998,0,0,3.082,24.7,"APSIM","4_51",4,5,1
1999,8.066,0,0,24.2,"APSIM","4_51",4,5,1
2000,0,2.148,0,24.3,"APSIM","4_51",4,5,1
2001,0,0,4.359,25.1,"APSIM","4_51",4,5,1
2002,7.934,0,0,24.9,"APSIM","4_51",4,5,1
2003,0,1.669,0,24.9,"APSIM","4_51",4,5,1
2004,0,0,3.934,25.3,"APSIM","4_51",4,5,1
2005,8.031,0,0,25,"APSIM","4_51",4,5,1
2006,0,1.804,0,25.1,"APSIM","4_51",4,5,1
2007,0,0,4.067,25.7,"APSIM","4_51",4,5,1
2008,9.305,0,0,25.4,"APSIM","4_51",4,5,1
2009,0,2.409,0,25.3,"APSIM","4_51",4,5,1
2010,0,0,3.038,26.2,"APSIM","4_51",4,5,1
2011,10.005,0,0,25.7,"APSIM","4_51",4,5,1
2012,0,2.425,0,25.7,"APSIM","4_51",4,5,1
2013,0,0,2.391,26.2,"APSIM","4_51",4,5,1
2014,10.583,0,0,25.9,"APSIM","4_51",4,5,1
2015,0,2.716,0,26,"APSIM","4_51",4,5,1
2016,0,0,2.23,26.9,"APSIM","4_51",4,5,1
2017,8.451,0,0,26.5,"APSIM","4_51",4,5,1
2018,0,2.896,0,26.5,"APSIM","4_51",4,5,1
2019,0,0,3.228,27.1,"APSIM","4_51",4,5,1
2020,9.353,0,0,27.5,"APSIM","4_51",4,5,1
2021,0,3.905,0,27.4,"APSIM","4_51",4,5,1
2022,0,0,1.322,27.8,"APSIM","4_51",4,5,1
2023,6.261,0,0,27.3,"APSIM","4_51",4,5,1
2024,0,2.305,0,27,"APSIM","4_51",4,5,1
2025,0,0,3.299,27,"APSIM","4_51",4,5,1
2026,5.665,0,0,27.1,"APSIM","4_51",4,5,1
2027,0,4.506,0,26.9,"APSIM","4_51",4,5,1
2028,0,0,2.676,27.2,"APSIM","4_51",4,5,1
2029,7.441,0,0,27,"APSIM","4_51",4,5,1
2030,0,2.52,0,26.8,"APSIM","4_51",4,5,1
2031,0,0,3.044,27,"APSIM","4_51",4,5,1
2032,7.762,0,0,26.8,"APSIM","4_51",4,5,1
2033,0,3.231,0,26.8,"APSIM","4_51",4,5,1
2034,0,0,3.3,26.9,"APSIM","4_51",4,5,1
2035,6.753,0,0,26.9,"APSIM","4_51",4,5,1
2036,0,2.736,0,26.8,"APSIM","4_51",4,5,1
2037,0,0,4.06,26.9,"APSIM","4_51",4,5,1
2038,6.032,0,0,26.8,"APSIM","4_51",4,5,1
2039,0,3.489,0,26.7,"APSIM","4_51",4,5,1
2040,0,0,3.549,26.9,"APSIM","4_51",4,5,1
2041,5.902,0,0,26.8,"APSIM","4_51",4,5,1
2042,0,3.886,0,26.7,"APSIM","4_51",4,5,1
2043,0,0,3.295,27,"APSIM","4_51",4,5,1
2044,5.756,0,0,26.9,"APSIM","4_51",4,5,1
2045,0,1.884,0,26.9,"APSIM","4_51",4,5,1
2046,0,0,3.759,27,"APSIM","4_51",4,5,1
2047,5.462,0,0,26.9,"APSIM","4_51",4,5,1
2048,0,2.682,0,26.8,"APSIM","4_51",4,5,1
2049,0,0,3.574,26.9,"APSIM","4_51",4,5,1
2050,6.818,0,0,26.8,"APSIM","4_51",4,5,1
2051,0,3.666,0,26.6,"APSIM","4_51",4,5,1
2052,0,0,2.897,26.9,"APSIM","4_51",4,5,1
2053,6.118,0,0,26.7,"APSIM","4_51",4,5,1
2054,0,1.665,0,26.6,"APSIM","4_51",4,5,1
2055,0,0,3.563,26.7,"APSIM","4_51",4,5,1
2056,4.99,0,0,26.7,"APSIM","4_51",4,5,1
2057,0,2.607,0,26.6,"APSIM","4_51",4,5,1
2058,0,0,3.462,26.8,"APSIM","4_51",4,5,1
2059,6.025,0,0,26.8,"APSIM","4_51",4,5,1
2060,0,2.427,0,26.8,"APSIM","4_51",4,5,1
2061,0,0,4.212,26.9,"APSIM","4_51",4,5,1
2062,7.632,0,0,26.9,"APSIM","4_51",4,5,1
2063,0,2.393,0,26.8,"APSIM","4_51",4,5,1
2064,0,0,4.748,26.9,"APSIM","4_51",4,5,1
2065,5.25,0,0,26.8,"APSIM","4_51",4,5,1
2066,0,2.683,0,26.7,"APSIM","4_51",4,5,1
2067,0,0,3.879,26.8,"APSIM","4_51",4,5,1
2068,6.601,0,0,26.7,"APSIM","4_51",4,5,1
2069,0,3.329,0,26.7,"APSIM","4_51",4,5,1
2070,0,0,3.902,26.8,"APSIM","4_51",4,5,1
2071,9.119,0,0,26.9,"APSIM","4_51",4,5,1
2072,0,3.005,0,26.7,"APSIM","4_51",4,5,1
2073,0,0,4.142,26.7,"APSIM","4_51",4,5,1
