"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,6.463,0,0,22,"APSIM","2_42",2,4,2
1990,0,2.512,0,22.2,"APSIM","2_42",2,4,2
1991,7.264,0,0,22.9,"APSIM","2_42",2,4,2
1992,0,1.169,0,23.1,"APSIM","2_42",2,4,2
1993,9.515,0,0,23.7,"APSIM","2_42",2,4,2
1994,0,2.623,0,23.5,"APSIM","2_42",2,4,2
1995,0,0,3.773,24.4,"APSIM","2_42",2,4,2
1996,8.103,0,0,24.2,"APSIM","2_42",2,4,2
1997,0,2.062,0,24,"APSIM","2_42",2,4,2
1998,0,0,3.08,24.7,"APSIM","2_42",2,4,2
1999,8.066,0,0,24.2,"APSIM","2_42",2,4,2
2000,0,2.147,0,24.3,"APSIM","2_42",2,4,2
2001,0,0,4.359,25.1,"APSIM","2_42",2,4,2
2002,7.934,0,0,24.9,"APSIM","2_42",2,4,2
2003,0,1.669,0,24.9,"APSIM","2_42",2,4,2
2004,0,0,3.933,25.3,"APSIM","2_42",2,4,2
2005,8.031,0,0,25,"APSIM","2_42",2,4,2
2006,0,1.804,0,25.1,"APSIM","2_42",2,4,2
2007,0,0,4.066,25.7,"APSIM","2_42",2,4,2
2008,9.305,0,0,25.4,"APSIM","2_42",2,4,2
2009,0,2.409,0,25.4,"APSIM","2_42",2,4,2
2010,0,0,3.033,26.2,"APSIM","2_42",2,4,2
2011,10.005,0,0,25.7,"APSIM","2_42",2,4,2
2012,0,2.425,0,25.7,"APSIM","2_42",2,4,2
2013,0,0,2.397,26.2,"APSIM","2_42",2,4,2
2014,10.583,0,0,25.9,"APSIM","2_42",2,4,2
2015,0,2.716,0,26,"APSIM","2_42",2,4,2
2016,0,0,2.22,26.9,"APSIM","2_42",2,4,2
2017,8.451,0,0,26.5,"APSIM","2_42",2,4,2
2018,0,2.896,0,26.6,"APSIM","2_42",2,4,2
2019,0,0,3.227,27.2,"APSIM","2_42",2,4,2
2020,9.354,0,0,27.5,"APSIM","2_42",2,4,2
2021,0,3.905,0,27.5,"APSIM","2_42",2,4,2
2022,0,0,1.831,27.8,"APSIM","2_42",2,4,2
2023,8.401,0,0,27.5,"APSIM","2_42",2,4,2
2024,0,2.683,0,27.4,"APSIM","2_42",2,4,2
2025,0,0,2.988,27.8,"APSIM","2_42",2,4,2
2026,8.401,0,0,27.8,"APSIM","2_42",2,4,2
2027,0,3.597,0,27.9,"APSIM","2_42",2,4,2
2028,0,0,2.342,28.2,"APSIM","2_42",2,4,2
2029,8.221,0,0,28.1,"APSIM","2_42",2,4,2
2030,0,4.121,0,28,"APSIM","2_42",2,4,2
2031,0,0,2.534,28.6,"APSIM","2_42",2,4,2
2032,7.298,0,0,28.5,"APSIM","2_42",2,4,2
