"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.997,0,0,21.8,"APSIM","4_65",4,6,5
1990,0,3.181,0,21.8,"APSIM","4_65",4,6,5
1991,7.34,0,0,22.9,"APSIM","4_65",4,6,5
1992,0,2.249,0,23,"APSIM","4_65",4,6,5
1993,8.116,0,0,24,"APSIM","4_65",4,6,5
1994,0,2.479,0,24.1,"APSIM","4_65",4,6,5
1995,0,0,3.227,24.2,"APSIM","4_65",4,6,5
1996,8.537,0,0,24.4,"APSIM","4_65",4,6,5
1997,0,2.533,0,24.5,"APSIM","4_65",4,6,5
1998,0,0,1.064,25.6,"APSIM","4_65",4,6,5
1999,8.593,0,0,25.1,"APSIM","4_65",4,6,5
2000,0,3.173,0,25.4,"APSIM","4_65",4,6,5
2001,0,0,4.354,25.9,"APSIM","4_65",4,6,5
2002,7.344,0,0,26.2,"APSIM","4_65",4,6,5
2003,0,3.104,0,26.4,"APSIM","4_65",4,6,5
2004,0,0,2.24,27,"APSIM","4_65",4,6,5
2005,6.345,0,0,26.7,"APSIM","4_65",4,6,5
2006,0,2.656,0,27.3,"APSIM","4_65",4,6,5
2007,0,0,3.616,27.4,"APSIM","4_65",4,6,5
2008,9.665,0,0,27.6,"APSIM","4_65",4,6,5
2009,0,3.566,0,27.7,"APSIM","4_65",4,6,5
2010,0,0,2.421,28.4,"APSIM","4_65",4,6,5
2011,9.558,0,0,28.1,"APSIM","4_65",4,6,5
2012,0,2.505,0,28.3,"APSIM","4_65",4,6,5
2013,0,0,1.81,28.7,"APSIM","4_65",4,6,5
2014,10.232,0,0,28.6,"APSIM","4_65",4,6,5
2015,0,4.162,0,28.7,"APSIM","4_65",4,6,5
2016,0,0,1.65,29.9,"APSIM","4_65",4,6,5
2017,9.424,0,0,29.4,"APSIM","4_65",4,6,5
2018,0,0.931,0,29.6,"APSIM","4_65",4,6,5
2019,0,0,3.946,30.2,"APSIM","4_65",4,6,5
2020,9.056,0,0,30.4,"APSIM","4_65",4,6,5
2021,0,1.585,0,30.8,"APSIM","4_65",4,6,5
2022,0,0,3.085,30.6,"APSIM","4_65",4,6,5
2023,6.505,0,0,83.2,"APSIM","4_65",4,6,5
2024,0,2.441,0,83.1,"APSIM","4_65",4,6,5
2025,0,0,3.212,83,"APSIM","4_65",4,6,5
2026,2.265,0,0,82.6,"APSIM","4_65",4,6,5
2027,0,4.234,0,82.6,"APSIM","4_65",4,6,5
2028,0,0,3.887,82.8,"APSIM","4_65",4,6,5
2029,6.602,0,0,82.6,"APSIM","4_65",4,6,5
2030,0,2.634,0,82.5,"APSIM","4_65",4,6,5
2031,0,0,3.325,82.5,"APSIM","4_65",4,6,5
2032,6.204,0,0,82.1,"APSIM","4_65",4,6,5
2033,0,2.304,0,82.4,"APSIM","4_65",4,6,5
2034,0,0,3.11,82.3,"APSIM","4_65",4,6,5
2035,5.419,0,0,82,"APSIM","4_65",4,6,5
2036,0,2.129,0,82.1,"APSIM","4_65",4,6,5
2037,0,0,3.67,82,"APSIM","4_65",4,6,5
2038,2.424,0,0,81.7,"APSIM","4_65",4,6,5
2039,0,2.731,0,81.9,"APSIM","4_65",4,6,5
2040,0,0,3.961,81.9,"APSIM","4_65",4,6,5
2041,4.374,0,0,81.7,"APSIM","4_65",4,6,5
2042,0,2.632,0,81.9,"APSIM","4_65",4,6,5
2043,0,0,4.227,81.8,"APSIM","4_65",4,6,5
2044,5.649,0,0,81.7,"APSIM","4_65",4,6,5
2045,0,1.505,0,81.8,"APSIM","4_65",4,6,5
2046,0,0,3.683,81.9,"APSIM","4_65",4,6,5
2047,0.786,0,0,81.6,"APSIM","4_65",4,6,5
2048,0,1.963,0,81.8,"APSIM","4_65",4,6,5
2049,0,0,4.429,81.9,"APSIM","4_65",4,6,5
2050,3.364,0,0,81.5,"APSIM","4_65",4,6,5
2051,0,2.894,0,81.9,"APSIM","4_65",4,6,5
2052,0,0,3.141,82.1,"APSIM","4_65",4,6,5
2053,1.049,0,0,81.5,"APSIM","4_65",4,6,5
2054,0,1.353,0,81.8,"APSIM","4_65",4,6,5
2055,0,0,3.441,82,"APSIM","4_65",4,6,5
2056,1.365,0,0,81.8,"APSIM","4_65",4,6,5
2057,0,2.087,0,81.9,"APSIM","4_65",4,6,5
2058,0,0,3.514,82.1,"APSIM","4_65",4,6,5
2059,5.098,0,0,82.1,"APSIM","4_65",4,6,5
2060,0,2.034,0,82.3,"APSIM","4_65",4,6,5
2061,0,0,3.779,82.2,"APSIM","4_65",4,6,5
2062,4.255,0,0,82.2,"APSIM","4_65",4,6,5
2063,0,2.175,0,82.4,"APSIM","4_65",4,6,5
2064,0,0,4.247,82.5,"APSIM","4_65",4,6,5
2065,1.55,0,0,82.3,"APSIM","4_65",4,6,5
2066,0,1.997,0,82.4,"APSIM","4_65",4,6,5
2067,0,0,4.034,82.5,"APSIM","4_65",4,6,5
2068,5.088,0,0,82.2,"APSIM","4_65",4,6,5
2069,0,2.864,0,82.5,"APSIM","4_65",4,6,5
2070,0,0,3.93,82.6,"APSIM","4_65",4,6,5
2071,9.934,0,0,82.5,"APSIM","4_65",4,6,5
2072,0,2.378,0,82.5,"APSIM","4_65",4,6,5
2073,0,0,4.36,82.6,"APSIM","4_65",4,6,5
2074,3.076,0,0,82.3,"APSIM","4_65",4,6,5
2075,0,2.821,0,82.7,"APSIM","4_65",4,6,5
2076,0,0,3.491,82.9,"APSIM","4_65",4,6,5
2077,0.717,0,0,82.5,"APSIM","4_65",4,6,5
