"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,6.578,0,0,22,"APSIM","5_44",5,4,4
1990,0,2.512,0,22.2,"APSIM","5_44",5,4,4
1991,7.264,0,0,22.9,"APSIM","5_44",5,4,4
1992,0,1.169,0,23.1,"APSIM","5_44",5,4,4
1993,9.515,0,0,23.7,"APSIM","5_44",5,4,4
1994,0,2.623,0,23.5,"APSIM","5_44",5,4,4
1995,0,0,3.804,24.3,"APSIM","5_44",5,4,4
1996,8.103,0,0,24.1,"APSIM","5_44",5,4,4
1997,0,2.062,0,24,"APSIM","5_44",5,4,4
1998,0,0,3.088,24.7,"APSIM","5_44",5,4,4
1999,8.066,0,0,24.2,"APSIM","5_44",5,4,4
2000,0,2.148,0,24.3,"APSIM","5_44",5,4,4
2001,0,0,4.362,25.1,"APSIM","5_44",5,4,4
2002,7.934,0,0,24.9,"APSIM","5_44",5,4,4
2003,0,1.669,0,24.9,"APSIM","5_44",5,4,4
2004,0,0,3.937,25.3,"APSIM","5_44",5,4,4
2005,8.031,0,0,25,"APSIM","5_44",5,4,4
2006,0,1.804,0,25,"APSIM","5_44",5,4,4
2007,0,0,4.068,25.7,"APSIM","5_44",5,4,4
2008,9.305,0,0,25.4,"APSIM","5_44",5,4,4
2009,0,2.409,0,25.3,"APSIM","5_44",5,4,4
2010,0,0,3.048,26.1,"APSIM","5_44",5,4,4
2011,10.005,0,0,25.7,"APSIM","5_44",5,4,4
2012,0,2.425,0,25.7,"APSIM","5_44",5,4,4
2013,0,0,2.386,26.2,"APSIM","5_44",5,4,4
2014,10.583,0,0,25.8,"APSIM","5_44",5,4,4
2015,0,2.716,0,25.9,"APSIM","5_44",5,4,4
2016,0,0,2.254,26.9,"APSIM","5_44",5,4,4
2017,8.451,0,0,26.4,"APSIM","5_44",5,4,4
2018,0,2.896,0,26.5,"APSIM","5_44",5,4,4
2019,0,0,3.232,27.1,"APSIM","5_44",5,4,4
2020,9.352,0,0,27.5,"APSIM","5_44",5,4,4
2021,0,3.905,0,27.4,"APSIM","5_44",5,4,4
2022,0,0,2.604,27.8,"APSIM","5_44",5,4,4
2023,8.361,0,0,27.6,"APSIM","5_44",5,4,4
2024,0,2.769,0,27.4,"APSIM","5_44",5,4,4
2025,0,0,3.051,27.6,"APSIM","5_44",5,4,4
2026,7.746,0,0,27.7,"APSIM","5_44",5,4,4
2027,0,2.651,0,27.6,"APSIM","5_44",5,4,4
2028,0,0,3.183,27.8,"APSIM","5_44",5,4,4
2029,5.759,0,0,27.9,"APSIM","5_44",5,4,4
2030,0,3.208,0,28,"APSIM","5_44",5,4,4
2031,0,0,3.503,28.3,"APSIM","5_44",5,4,4
2032,6.756,0,0,28.3,"APSIM","5_44",5,4,4
2033,0,3.512,0,28.2,"APSIM","5_44",5,4,4
2034,0,0,2.959,28.5,"APSIM","5_44",5,4,4
2035,9.107,0,0,28.3,"APSIM","5_44",5,4,4
2036,0,3.185,0,28.4,"APSIM","5_44",5,4,4
2037,0,0,2.633,28.7,"APSIM","5_44",5,4,4
2038,6.574,0,0,28.6,"APSIM","5_44",5,4,4
2039,0,2.301,0,28.6,"APSIM","5_44",5,4,4
2040,0,0,3.648,28.7,"APSIM","5_44",5,4,4
2041,4.851,0,0,28.7,"APSIM","5_44",5,4,4
2042,0,2.583,0,28.8,"APSIM","5_44",5,4,4
2043,0,0,3.965,28.9,"APSIM","5_44",5,4,4
2044,4.928,0,0,28.9,"APSIM","5_44",5,4,4
2045,0,2.685,0,28.8,"APSIM","5_44",5,4,4
2046,0,0,3.561,29,"APSIM","5_44",5,4,4
2047,7.474,0,0,29,"APSIM","5_44",5,4,4
2048,0,3.199,0,28.9,"APSIM","5_44",5,4,4
2049,0,0,2.491,29,"APSIM","5_44",5,4,4
2050,4.937,0,0,28.9,"APSIM","5_44",5,4,4
2051,0,2.94,0,28.9,"APSIM","5_44",5,4,4
2052,0,0,3.479,29.2,"APSIM","5_44",5,4,4
2053,4.723,0,0,29,"APSIM","5_44",5,4,4
2054,0,2.005,0,29,"APSIM","5_44",5,4,4
2055,0,0,3.204,29,"APSIM","5_44",5,4,4
2056,4.776,0,0,28.9,"APSIM","5_44",5,4,4
