"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,6.463,0,0,22,"APSIM","2_51",2,5,1
1990,0,2.512,0,22.2,"APSIM","2_51",2,5,1
1991,7.264,0,0,22.9,"APSIM","2_51",2,5,1
1992,0,1.169,0,23.1,"APSIM","2_51",2,5,1
1993,9.515,0,0,23.7,"APSIM","2_51",2,5,1
1994,0,2.623,0,23.5,"APSIM","2_51",2,5,1
1995,0,0,3.773,24.4,"APSIM","2_51",2,5,1
1996,8.103,0,0,24.2,"APSIM","2_51",2,5,1
1997,0,2.062,0,24,"APSIM","2_51",2,5,1
1998,0,0,3.08,24.7,"APSIM","2_51",2,5,1
1999,8.066,0,0,24.2,"APSIM","2_51",2,5,1
2000,0,2.147,0,24.3,"APSIM","2_51",2,5,1
2001,0,0,4.359,25.1,"APSIM","2_51",2,5,1
2002,7.934,0,0,24.9,"APSIM","2_51",2,5,1
2003,0,1.669,0,24.9,"APSIM","2_51",2,5,1
2004,0,0,3.933,25.3,"APSIM","2_51",2,5,1
2005,8.031,0,0,25,"APSIM","2_51",2,5,1
2006,0,1.804,0,25.1,"APSIM","2_51",2,5,1
2007,0,0,4.066,25.7,"APSIM","2_51",2,5,1
2008,9.305,0,0,25.4,"APSIM","2_51",2,5,1
2009,0,2.409,0,25.4,"APSIM","2_51",2,5,1
2010,0,0,3.033,26.2,"APSIM","2_51",2,5,1
2011,10.005,0,0,25.7,"APSIM","2_51",2,5,1
2012,0,2.425,0,25.7,"APSIM","2_51",2,5,1
2013,0,0,2.397,26.2,"APSIM","2_51",2,5,1
2014,10.583,0,0,25.9,"APSIM","2_51",2,5,1
2015,0,2.716,0,26,"APSIM","2_51",2,5,1
2016,0,0,2.22,26.9,"APSIM","2_51",2,5,1
2017,8.451,0,0,26.5,"APSIM","2_51",2,5,1
2018,0,2.896,0,26.6,"APSIM","2_51",2,5,1
2019,0,0,3.227,27.2,"APSIM","2_51",2,5,1
2020,9.354,0,0,27.5,"APSIM","2_51",2,5,1
2021,0,3.905,0,27.5,"APSIM","2_51",2,5,1
2022,0,0,1.831,27.8,"APSIM","2_51",2,5,1
2023,8.399,0,0,27.3,"APSIM","2_51",2,5,1
2024,0,2.673,0,27.1,"APSIM","2_51",2,5,1
2025,0,0,3.074,27.2,"APSIM","2_51",2,5,1
2026,8.367,0,0,27.1,"APSIM","2_51",2,5,1
2027,0,3.586,0,27.1,"APSIM","2_51",2,5,1
2028,0,0,2.122,27.2,"APSIM","2_51",2,5,1
2029,8.297,0,0,27,"APSIM","2_51",2,5,1
2030,0,4.125,0,26.9,"APSIM","2_51",2,5,1
2031,0,0,2.944,27.2,"APSIM","2_51",2,5,1
2032,7.296,0,0,27.2,"APSIM","2_51",2,5,1
2033,0,2.76,0,27.1,"APSIM","2_51",2,5,1
2034,0,0,2.014,27.2,"APSIM","2_51",2,5,1
2035,7.792,0,0,26.9,"APSIM","2_51",2,5,1
2036,0,2.536,0,27,"APSIM","2_51",2,5,1
2037,0,0,4.119,27.1,"APSIM","2_51",2,5,1
2038,8.68,0,0,27.1,"APSIM","2_51",2,5,1
2039,0,2.809,0,27,"APSIM","2_51",2,5,1
2040,0,0,2.527,27.1,"APSIM","2_51",2,5,1
2041,6.794,0,0,27,"APSIM","2_51",2,5,1
2042,0,3.285,0,26.9,"APSIM","2_51",2,5,1
2043,0,0,1.928,27.1,"APSIM","2_51",2,5,1
2044,11.208,0,0,27,"APSIM","2_51",2,5,1
2045,0,2.988,0,27,"APSIM","2_51",2,5,1
2046,0,0,2.654,27.1,"APSIM","2_51",2,5,1
2047,8.677,0,0,26.9,"APSIM","2_51",2,5,1
2048,0,3.498,0,26.9,"APSIM","2_51",2,5,1
2049,0,0,2.805,27.1,"APSIM","2_51",2,5,1
2050,7.025,0,0,26.9,"APSIM","2_51",2,5,1
2051,0,4.282,0,26.9,"APSIM","2_51",2,5,1
2052,0,0,3.134,27.2,"APSIM","2_51",2,5,1
2053,8.479,0,0,27,"APSIM","2_51",2,5,1
2054,0,2.449,0,26.9,"APSIM","2_51",2,5,1
2055,0,0,2.607,27.1,"APSIM","2_51",2,5,1
2056,7.549,0,0,27,"APSIM","2_51",2,5,1
2057,0,1.95,0,27,"APSIM","2_51",2,5,1
2058,0,0,3.34,27.1,"APSIM","2_51",2,5,1
2059,6.752,0,0,26.9,"APSIM","2_51",2,5,1
2060,0,3.609,0,26.9,"APSIM","2_51",2,5,1
2061,0,0,3.135,27.2,"APSIM","2_51",2,5,1
2062,9.882,0,0,27,"APSIM","2_51",2,5,1
2063,0,4.513,0,26.9,"APSIM","2_51",2,5,1
2064,0,0,2.129,27.2,"APSIM","2_51",2,5,1
2065,10.623,0,0,27.1,"APSIM","2_51",2,5,1
2066,0,3.591,0,27,"APSIM","2_51",2,5,1
2067,0,0,3.602,27.2,"APSIM","2_51",2,5,1
2068,8.263,0,0,27.2,"APSIM","2_51",2,5,1
2069,0,4.314,0,27,"APSIM","2_51",2,5,1
2070,0,0,3.105,27.3,"APSIM","2_51",2,5,1
2071,10.474,0,0,27.2,"APSIM","2_51",2,5,1
2072,0,3.074,0,27,"APSIM","2_51",2,5,1
2073,0,0,3.81,27.2,"APSIM","2_51",2,5,1
2074,6.447,0,0,27.1,"APSIM","2_51",2,5,1
2075,0,3.708,0,27.1,"APSIM","2_51",2,5,1
2076,0,0,1.987,27.2,"APSIM","2_51",2,5,1
2077,8.634,0,0,26.9,"APSIM","2_51",2,5,1
2078,0,3.76,0,26.9,"APSIM","2_51",2,5,1
2079,0,0,2.838,27.1,"APSIM","2_51",2,5,1
2080,9.166,0,0,26.9,"APSIM","2_51",2,5,1
2081,0,3.805,0,26.9,"APSIM","2_51",2,5,1
2082,0,0,2.366,27.2,"APSIM","2_51",2,5,1
2083,5.321,0,0,27,"APSIM","2_51",2,5,1
2084,0,3.087,0,26.9,"APSIM","2_51",2,5,1
2085,0,0,2.533,27.1,"APSIM","2_51",2,5,1
2086,7.451,0,0,26.9,"APSIM","2_51",2,5,1
2087,0,4.027,0,26.9,"APSIM","2_51",2,5,1
2088,0,0,2.128,27.1,"APSIM","2_51",2,5,1
2089,6.054,0,0,26.9,"APSIM","2_51",2,5,1
2090,0,3.951,0,26.8,"APSIM","2_51",2,5,1
2091,0,0,3.235,27.1,"APSIM","2_51",2,5,1
