"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,6.502,0,0,22,"APSIM","4_52",4,5,2
1990,0,2.512,0,22.2,"APSIM","4_52",4,5,2
1991,7.264,0,0,22.9,"APSIM","4_52",4,5,2
1992,0,1.169,0,23.1,"APSIM","4_52",4,5,2
1993,9.515,0,0,23.7,"APSIM","4_52",4,5,2
1994,0,2.623,0,23.5,"APSIM","4_52",4,5,2
1995,0,0,3.785,24.4,"APSIM","4_52",4,5,2
1996,8.103,0,0,24.2,"APSIM","4_52",4,5,2
1997,0,2.062,0,24,"APSIM","4_52",4,5,2
1998,0,0,3.082,24.7,"APSIM","4_52",4,5,2
1999,8.066,0,0,24.2,"APSIM","4_52",4,5,2
2000,0,2.148,0,24.3,"APSIM","4_52",4,5,2
2001,0,0,4.359,25.1,"APSIM","4_52",4,5,2
2002,7.934,0,0,24.9,"APSIM","4_52",4,5,2
2003,0,1.669,0,24.9,"APSIM","4_52",4,5,2
2004,0,0,3.934,25.3,"APSIM","4_52",4,5,2
2005,8.031,0,0,25,"APSIM","4_52",4,5,2
2006,0,1.804,0,25.1,"APSIM","4_52",4,5,2
2007,0,0,4.067,25.7,"APSIM","4_52",4,5,2
2008,9.305,0,0,25.4,"APSIM","4_52",4,5,2
2009,0,2.409,0,25.3,"APSIM","4_52",4,5,2
2010,0,0,3.038,26.2,"APSIM","4_52",4,5,2
2011,10.005,0,0,25.7,"APSIM","4_52",4,5,2
2012,0,2.425,0,25.7,"APSIM","4_52",4,5,2
2013,0,0,2.391,26.2,"APSIM","4_52",4,5,2
2014,10.583,0,0,25.9,"APSIM","4_52",4,5,2
2015,0,2.716,0,26,"APSIM","4_52",4,5,2
2016,0,0,2.23,26.9,"APSIM","4_52",4,5,2
2017,8.451,0,0,26.5,"APSIM","4_52",4,5,2
2018,0,2.896,0,26.5,"APSIM","4_52",4,5,2
2019,0,0,3.228,27.1,"APSIM","4_52",4,5,2
2020,9.353,0,0,27.5,"APSIM","4_52",4,5,2
2021,0,3.905,0,27.4,"APSIM","4_52",4,5,2
2022,0,0,1.322,27.8,"APSIM","4_52",4,5,2
2023,6.262,0,0,27.4,"APSIM","4_52",4,5,2
2024,0,2.307,0,27.2,"APSIM","4_52",4,5,2
2025,0,0,3.339,27.3,"APSIM","4_52",4,5,2
2026,5.684,0,0,27.5,"APSIM","4_52",4,5,2
2027,0,4.512,0,27.3,"APSIM","4_52",4,5,2
2028,0,0,2.821,27.7,"APSIM","4_52",4,5,2
2029,7.445,0,0,27.5,"APSIM","4_52",4,5,2
2030,0,2.521,0,27.4,"APSIM","4_52",4,5,2
2031,0,0,3.068,27.6,"APSIM","4_52",4,5,2
2032,7.765,0,0,27.5,"APSIM","4_52",4,5,2
2033,0,3.232,0,27.5,"APSIM","4_52",4,5,2
2034,0,0,3.303,27.7,"APSIM","4_52",4,5,2
2035,6.755,0,0,27.7,"APSIM","4_52",4,5,2
2036,0,2.745,0,27.6,"APSIM","4_52",4,5,2
2037,0,0,4.188,27.8,"APSIM","4_52",4,5,2
2038,6.032,0,0,27.7,"APSIM","4_52",4,5,2
2039,0,3.504,0,27.6,"APSIM","4_52",4,5,2
2040,0,0,3.568,27.9,"APSIM","4_52",4,5,2
2041,5.904,0,0,27.8,"APSIM","4_52",4,5,2
2042,0,3.892,0,27.7,"APSIM","4_52",4,5,2
2043,0,0,3.347,28.2,"APSIM","4_52",4,5,2
2044,5.76,0,0,28.1,"APSIM","4_52",4,5,2
2045,0,1.885,0,28.1,"APSIM","4_52",4,5,2
2046,0,0,3.779,28.2,"APSIM","4_52",4,5,2
2047,5.484,0,0,28.2,"APSIM","4_52",4,5,2
2048,0,2.685,0,28.2,"APSIM","4_52",4,5,2
2049,0,0,3.729,28.3,"APSIM","4_52",4,5,2
2050,6.818,0,0,28.1,"APSIM","4_52",4,5,2
2051,0,3.667,0,28,"APSIM","4_52",4,5,2
2052,0,0,3.055,28.4,"APSIM","4_52",4,5,2
2053,6.117,0,0,28.1,"APSIM","4_52",4,5,2
2054,0,1.666,0,28,"APSIM","4_52",4,5,2
2055,0,0,3.67,28.1,"APSIM","4_52",4,5,2
2056,4.996,0,0,28.3,"APSIM","4_52",4,5,2
2057,0,2.609,0,28.2,"APSIM","4_52",4,5,2
2058,0,0,3.664,28.5,"APSIM","4_52",4,5,2
2059,6.01,0,0,28.5,"APSIM","4_52",4,5,2
2060,0,2.431,0,28.5,"APSIM","4_52",4,5,2
2061,0,0,4.539,28.7,"APSIM","4_52",4,5,2
2062,7.672,0,0,28.8,"APSIM","4_52",4,5,2
2063,0,2.396,0,28.6,"APSIM","4_52",4,5,2
2064,0,0,4.84,28.7,"APSIM","4_52",4,5,2
2065,5.257,0,0,28.7,"APSIM","4_52",4,5,2
2066,0,2.686,0,28.6,"APSIM","4_52",4,5,2
2067,0,0,3.852,28.7,"APSIM","4_52",4,5,2
2068,6.602,0,0,28.6,"APSIM","4_52",4,5,2
2069,0,3.332,0,28.6,"APSIM","4_52",4,5,2
2070,0,0,3.939,28.8,"APSIM","4_52",4,5,2
2071,9.135,0,0,29,"APSIM","4_52",4,5,2
2072,0,3.009,0,28.7,"APSIM","4_52",4,5,2
2073,0,0,4.527,28.8,"APSIM","4_52",4,5,2
2074,5.705,0,0,28.8,"APSIM","4_52",4,5,2
2075,0,3.938,0,28.8,"APSIM","4_52",4,5,2
2076,0,0,3.475,29.1,"APSIM","4_52",4,5,2
2077,4.954,0,0,29,"APSIM","4_52",4,5,2
2078,0,2.072,0,28.9,"APSIM","4_52",4,5,2
2079,0,0,4.519,28.9,"APSIM","4_52",4,5,2
2080,8.392,0,0,29,"APSIM","4_52",4,5,2
2081,0,2.67,0,29,"APSIM","4_52",4,5,2
2082,0,0,4.052,29,"APSIM","4_52",4,5,2
2083,5.566,0,0,29,"APSIM","4_52",4,5,2
2084,0,2.941,0,28.8,"APSIM","4_52",4,5,2
2085,0,0,3.934,28.9,"APSIM","4_52",4,5,2
2086,5.727,0,0,28.9,"APSIM","4_52",4,5,2
2087,0,3.377,0,28.8,"APSIM","4_52",4,5,2
2088,0,0,4.334,29,"APSIM","4_52",4,5,2
2089,6.054,0,0,29,"APSIM","4_52",4,5,2
2090,0,2.077,0,28.9,"APSIM","4_52",4,5,2
2091,0,0,3.992,28.9,"APSIM","4_52",4,5,2
