KBS, NOAA weather year 2095; with weighted average clay and sampling depth'
1	2095	7.48	105.8	5.655
2	2095	4.35	54.68	1.479
3	2095	11.24	193.35	19.14
4	2095	20.69	88.52	93.873
5	2095	24.86	13.59	166.605
6	2095	33.39	48.81	-1308.393
7	2095	33.28	57.75	-1313.874
8	2095	35.21	99.14	-1313.265
9	2095	30.08	28.58	-965.874
10	2095	21.66	73.2	90.915
11	2095	12.89	158.17	21.402
12	2095	9.62	99.65	10.092
19	25
